CNT,LOTID,WNO,REFX,REFY,WSIZE,FZ,CX,CY,FX,FY,STIME,ETIME,EQPID,DEVICE,CUSTOMER,PCID,OPID,PROGRAMNAME,GOODFLAG,SORTFLAG,TMODE,PARA,R1,R2,R3,R4,R5,SI,SCNT,SCT,SIT,STOPTIME,DT,RT,SAT,REPBINPER,SHOT,TESTDIE,GOOD,FAIL,BIN1,BIN2,BIN3,BIN4,BIN5,BIN6,BIN7,BIN8,BIN9,BIN10,BIN11,BIN12,BIN13,BIN14,BIN15,BIN16,BIN17,BIN18,BIN19,BIN20,BIN21,BIN22,BIN23,BIN24,BIN25,BIN26,BIN27,BIN28,BIN29,BIN30,BIN31,BIN32,BIN33,BIN34,BIN35,BIN36,BIN37,BIN38,BIN39,BIN40,BIN41,BIN42,BIN43,BIN44,BIN45,BIN46,BIN47,BIN48,BIN49,BIN50,BIN51,BIN52,BIN53,BIN54,BIN55,BIN56,BIN57,BIN58,BIN59,BIN60,BIN61,BIN62,BIN63,BIN64,BIN65,BIN66,BIN67,BIN68,BIN69,BIN70,BIN71,BIN72,BIN73,BIN74,BIN75,BIN76,BIN77,BIN78,BIN79,BIN80,BIN81,BIN82,BIN83,BIN84,BIN85,BIN86,BIN87,BIN88,BIN89,BIN90,BIN91,BIN92,BIN93,BIN94,BIN95,BIN96,BIN97,BIN98,BIN99,BIN100,BIN101,BIN102,BIN103,BIN104,BIN105,BIN106,BIN107,BIN108,BIN109,BIN110,BIN111,BIN112,BIN113,BIN114,BIN115,BIN116,BIN117,BIN118,BIN119,BIN120,BIN121,BIN122,BIN123,BIN124,BIN125,BIN126,BIN127,BIN128,OD,REALDIE,AVGCTIME,AVGITIME,SUMLOSSTIME,WTIME,BOSTID,PCT,ZHEIGHT,ZMOVE,PTEMP
0,60T4NW,18,17,18,8,5,3750,3750,-71696,-63562,20240113042520,20240113063656,IPS52T016,SM5714A,SI-MITUS,SM5714-A20E,223047,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,3,0,107,0,96,200,0,6404.95,125.32,0,0,1364.65,0,48.18,321,1978,1857,121,1857,0,3,0,5,0,14,0,0,2,2,0,0,6,0,0,0,5,0,0,3,6,1,0,0,2,1,0,1,1,1,0,0,3,17,5,2,0,0,0,2,4,1,1,18,11,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1978,20.392,0.272,0,131.6,,9.47,23498,500,30
0,13A517,14,19,29,8,5,2100,2100,-78926,-54626,20240113060726,20240113065011,IPS52T002,SM3010_S,SI-MITUS,SM3010P1-A0418,223047,SM3010S_FR18P1_LBD_R182,1,P1,ALLBIN,18,5,0,75,0,77,200,0,2049.57,230.57,0,0,283.85,0,86.25,426,6502,6440,62,6440,3,2,10,2,15,7,3,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,6502,4.888,0.414,0,42.75,,10.72,23344,500,30
0,13AL38,2,19,29,8,5,2100,2100,-78950,-54610,20240113060410,20240113065115,IPST802,SM3010A_V,SI-MITUS,SM3010P2-A0118,224063,SM3010AV_FR18P2_BBC_R190,1,P2,NORMAL,18,0,0,170,0,152,200,0,1850.3,324.74,0,0,649.52,0,99.41,426,6502,6371,131,6371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,2,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,130,6440,4.385,0.683,0,47.08,,11.25,23212,500,30
0,3269150,7,1,67,8,5,1410,1410,-95203,-253,20240113040410,20240113065203,AT208,KTC2110ECAA-TR-DBAAA,KINETIC,KTC2110FT-A0208,222003,DB2110_UAAAD8_FT10,1,NORMAL,ALLBIN,8,11,0,70,0,74,100,0,8684.42,1296.14,32.15,0,57.6,0,4.94,1874,14545,14427,118,14427,0,0,0,11,63,2,0,2,0,3,4,1,2,0,1,0,0,0,1,0,0,2,0,0,5,0,0,12,1,1,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,14545,4.714,0.53,32.15,167.88,,11.67,31345,500,29.9
0,13A420,14,19,29,8,5,2100,2100,-78939,-54630,20240113062120,20240113070031,IPST803,SM3010_S,SI-MITUS,SM3010P1-A0118,223047,SM3010S_FR18P1_BBD_R182,1,P1,ALLBIN,18,3,0,20,0,23,200,0,2055.47,221.95,0,0,72.9,0,8.7,426,6502,6421,81,6421,0,3,2,3,14,24,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,7,2,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,6502,4.9,0.418,0,39.18,,9.72,23355,500,30
0,13AV30,24,19,29,8,5,2100,2100,-79066,-54355,20240113062428,20240113070200,IPST018,SM3010A_X,SI-MITUS,SM3010P2-A0318,224063,SM3010AX_FR18P2_BBC_R190,1,P2,NORMAL,18,0,0,37,0,37,200,0,1852.31,244.09,0,0,154.65,0,100,426,6502,6306,196,6306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,11,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,2,2,0,0,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,120,6393,4.388,0.466,0,37.53,,11.09,22957,500,30
0,N23344.1,11,116,12,8,5,460,650,-43485,-88723,20240113055006,20240113070229,AT200,NL2A003,NRLAB,NL2A003-A0164,222003,NL2A003_64P_CP_R001,1,NORMAL,ALLBIN,64,220,0,0,0,29,50,0,1504.03,2763.5,0,0,66.78,0,0,1728,97162,94728,2434,94728,220,0,569,0,0,385,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,97162,0.903,1.643,0,72.38,,13.67,22154,500,30
0,60RZ75,15,17,18,8,5,3750,3750,-71707,-63543,20240113044559,20240113070430,IPS52T021,SM5714A,SI-MITUS,SM5714-A12E,224063,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,15,0,137,0,129,200,0,6464.02,125.61,0,0,1720.38,0,50,321,1978,1827,151,1827,0,17,1,3,0,11,0,0,2,3,0,1,9,1,0,0,0,0,0,1,2,3,0,5,0,1,1,0,4,4,0,1,6,9,7,2,0,0,0,5,0,7,3,31,7,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1978,20.418,0.272,0,138.52,,8.46,23711,500,30
1,KB28166,2,77,17,8,5,1240,1240,-24,-75784,20240113043133,20240113070626,E364BT002,HL5095KCWL01,HALOMICRO,HL5095KFT-E0212,223047,HL5095KCWL01_103KL_V12,1,NORMAL,NORMAL,12,1,0,750,0,593,200,0,6919.16,488.81,0,0,1810.45,0,76.03,1607,18331,17536,795,17536,0,0,0,0,1,0,108,1,0,459,166,14,1,0,1,9,0,0,0,15,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,18331,4.37831,0.21232,0,154.88,,6.44,26768,-500,30
0,QJJ0533,4,38,20,8,3,1960,1160,-42630,-84129,20240113063450,20240113071335,IPST017,SM5109C_C,SI-MITUS,SM5109C-A0136,223047,SM5109CC_FR36_BB_R110,1,NORMAL,ALLBIN,36,9,0,41,0,49,200,0,1912.39,292.22,0,0,119.11,0,28,442,12424,12387,37,12387,3,6,1,0,2,0,0,1,3,0,0,1,0,10,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,12424,4.536,0.597,0,38.75,,10.66,23047,500,30
0,60T18V,4,17,18,8,5,3750,3750,-71706,-63557,20240113050132,20240113071410,IPS52T022,SM5714A,SI-MITUS,SM5714-A09E,224063,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,13,0,102,0,96,200,0,6444.64,138.84,57.4,0,1316.08,0,52.17,321,1978,1797,181,1797,0,14,0,1,0,32,0,0,2,1,0,0,25,0,0,0,8,0,0,1,0,1,0,2,2,2,0,1,0,1,0,1,3,15,8,0,0,0,0,1,0,5,0,40,3,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1978,20.422,0.273,57.4,132.63,,11.45,23538,500,30
0,QHY0090,20,11,50,8,5,2680,2680,-95150,11302,20240113051851,20240113071417,IPS52T001,SM5450_C,SI-MITUS,SM5450-A0124,223047,SM5450C_FR24_LBB_R008,1,NORMAL,ALLBIN,24,12,0,116,0,98,200,0,5530.72,132,0,0,1263.18,0,19.53,212,3906,3774,132,3774,3,12,2,0,1,0,0,0,1,6,0,15,1,0,0,1,0,0,0,0,0,16,2,21,21,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3906,27.127,0.488,0,115.43,,10.65,23686,500,30
0,KC19329,18,10,47,8,5,2630,2630,-94656,1639,20240113060245,20240113071558,IPS52T018,SM5461,SI-MITUS,SM5461-A0124,223047,SM5461_FR24P2_LBE_R001,1,P2,NORMAL,24,0,0,198,0,128,200,0,3493.51,112.21,0,0,752.84,0,5.05,217,3996,3765,231,3765,0,0,0,0,0,20,17,0,4,75,0,3,3,3,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,22,3,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,170,3965,16.647,0.395,0,73.22,,11.65,23841,500,30
0,KC19334,10,10,47,8,5,2630,2630,-94642,1631,20240113055914,20240113072011,IPS52T015,SM5461,SI-MITUS,SM5461-A0424,223047,SM5461_FR24P2_LBE_R001,1,P2,NORMAL,24,0,0,391,0,168,200,0,3480.75,112.56,0,0,1263.02,0,11.76,217,3996,3635,361,3635,0,0,0,0,0,11,34,1,2,189,0,5,6,17,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,9,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,170,3983,16.601,0.372,0,80.95,,16.39,23488,500,30
0,KC17981,3,10,47,8,5,2630,2630,-94651,1628,20240113061848,20240113073022,IPS52T020,SM5461,SI-MITUS,SM5461-A0224,224063,SM5461_FR24P2_LBE_R001,1,P2,NORMAL,24,0,0,286,0,159,200,0,3494.6,105.74,0,0,647.08,0,4.55,217,3996,3692,304,3692,0,0,0,0,0,5,130,3,3,11,0,2,3,95,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,170,3985,16.663,0.376,0,71.57,,9.74,23848,500,30
0,13A517,15,19,29,8,5,2100,2100,-78938,-54609,20240113065130,20240113073153,IPS52T002,SM3010_S,SI-MITUS,SM3010P1-A0418,223047,SM3010S_FR18P1_LBD_R182,1,P1,ALLBIN,18,3,0,36,0,39,200,0,2050.57,235.36,0,0,135.74,0,56.41,426,6502,6428,74,6428,0,3,5,0,17,12,0,1,0,9,1,1,0,0,0,0,0,0,0,0,1,7,0,0,12,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,6502,4.888,0.415,0,40.38,,13.7,23344,500,30
0,13AL38,3,19,29,8,5,2100,2100,-78917,-54641,20240113065233,20240113074119,IPST802,SM3010A_V,SI-MITUS,SM3010P2-A0118,224063,SM3010AV_FR18P2_BBC_R190,1,P2,NORMAL,18,0,0,205,0,176,200,0,1849.24,324.05,0,0,752.19,0,100,426,6502,6344,158,6344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,9,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,130,6420,4.383,0.682,0,48.77,,12.26,23211,500,30
0,13A420,15,19,29,8,5,2100,2100,-78947,-54635,20240113070147,20240113074124,IPST803,SM3010_S,SI-MITUS,SM3010P1-A0118,223047,SM3010S_FR18P1_BBD_R182,1,P1,ALLBIN,18,3,0,24,0,27,200,0,2054.57,223.9,0,0,97.55,0,3.7,426,6502,6404,98,6404,0,3,1,2,21,29,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,10,1,0,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,6502,4.899,0.418,0,39.62,,9.74,23356,500,30
0,60T2BY,12,17,18,8,5,3750,3750,-71700,-63556,20240113051221,20240113074708,IPS52T008,SM5714A,SI-MITUS,SM5714-A02E,223047,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,8,0,238,0,175,200,0,6467.25,128.47,0,0,2690.74,0,44.31,321,1978,1771,207,1771,0,6,2,3,0,11,1,0,6,2,0,0,14,0,0,0,1,0,0,1,11,0,0,7,1,16,0,0,1,4,0,5,45,9,20,0,0,0,0,6,0,4,0,26,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1978,20.42,0.278,0,154.78,,9.53,23215,500,30
0,13AV30,25,19,29,8,5,2100,2100,-79062,-54342,20240113070331,20240113074919,IPST018,SM3010A_X,SI-MITUS,SM3010P2-A0318,224063,SM3010AX_FR18P2_BBC_R190,1,P2,NORMAL,18,0,0,154,0,154,200,0,1843.79,254.34,0,0,648.31,0,100,426,6502,6282,220,6282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,2,4,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,10,0,0,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,120,6381,4.385,0.467,0,45.8,,11.19,22950,500,30
0,QJJ0533,5,38,20,8,3,1960,1160,-42629,-84105,20240113071456,20240113075344,IPST017,SM5109C_C,SI-MITUS,SM5109C-A0136,223047,SM5109CC_FR36_BB_R110,1,NORMAL,ALLBIN,36,21,0,46,0,59,200,0,1912.04,294.36,0,0,120.06,0,22.39,442,12424,12372,52,12372,10,11,1,0,1,1,0,1,4,0,1,1,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,12424,4.535,0.597,0,38.8,,12.14,23047,500,30
0,60T23Z,15,17,18,8,5,3750,3750,-71695,-63568,20240113053845,20240113075838,IPS52T007,SM5714A,SI-MITUS,SM5714-A19E,223047,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,5,0,128,0,107,200,0,6433.49,126.1,79.74,0,1753.3,0,60.15,321,1978,1842,136,1842,0,5,1,0,0,15,1,0,2,0,1,0,17,0,0,0,3,0,0,2,1,0,0,1,1,5,0,1,1,2,0,1,0,16,11,3,0,0,0,4,0,6,0,26,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1978,20.422,0.275,79.74,139.88,,9.43,23200,500,29.9
0,13AY18,13,51,1,8,5,1420,1420,-25050,-92476,20240113050038,20240113080130,IPST002,ZM918,ZINITIX,ZM918CP-A0118,223047,ZM918_18P_CP_R00,1,P1,ALLBIN,18,0,0,557,0,419,100,0,7007.36,1124.79,127.61,0,2586.8,0,63.02,866,14357,14148,209,14148,0,0,0,15,3,0,1,0,0,0,0,0,0,0,0,12,124,0,10,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14357,8.248,0.521,127.61,180.87,,9.75,30911,500,29.9
0,YFL0503,17,37,6,8,5,2620,2970,-4,-80051,20240113060155,20240113080949,AT203,HL7132FWL01,HALOMICRO,HL7132FT-A0608,222003,HL7132FWL01_402_V05_T08,1,NORMAL,ALLBIN,8,0,0,43,0,39,0,0,6975.26,261.07,29.91,0,405.49,0,0,486,3597,3482,115,3482,0,0,0,0,4,14,0,0,0,19,4,0,1,0,0,0,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,4,0,10,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3597,14.524,0.43,29.91,127.9,,11.6,31653,500,29.8
0,13B242,15,55,10,8,5,1750,2940,-191,-64895,20240113060522,20240113081035,AT209,KTZ8866EKAA-TR-DBAAA,KINETIC,KTZ8866FT-A0106,222003,5BX8866XXX_WGC06_M1F04,1,NORMAL,ALLBIN,6,0,0,39,0,39,100,0,6954.94,423.27,25.94,0,107.29,0,33.33,973,5545,5503,42,5503,0,0,0,0,0,26,2,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,5545,7.252,0.339,25.94,125.22,,12.4,30174,500,29.8
0,13BN43,14,55,10,8,5,1750,2940,-196,-64880,20240113060600,20240113081137,AT204,KTZ8866EKAA-TR-DBAAA,KINETIC,KTZ8866FT-A0206,222003,5BX8866XXX_WGC06_M1F04,1,NORMAL,ALLBIN,6,4,0,57,0,59,100,0,6811.97,523.51,25.44,0,174.33,0,36.07,973,5545,5488,57,5488,0,0,0,4,0,34,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5545,7.149,0.454,25.44,125.62,,10.75,28644,500,30
0,60T7TT,3,17,18,8,5,3750,3750,-71696,-63551,20240113054614,20240113081222,IPS52T019,SM5714A,SI-MITUS,SM5714-A23E,223047,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,4,0,143,0,129,200,0,6454.79,135.88,30.91,0,2145.28,0,72.79,321,1978,1850,128,1850,0,5,0,2,0,15,0,0,3,4,0,0,8,0,0,0,6,0,0,4,1,1,0,0,1,0,0,2,0,0,0,1,0,12,8,1,0,0,0,2,0,2,1,45,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1978,20.412,0.275,30.91,146.13,,9.5,23777,500,30
0,13A517,16,19,29,8,5,2100,2100,-78948,-54650,20240113073312,20240113081302,IPS52T002,SM3010_S,SI-MITUS,SM3010P1-A0418,223047,SM3010S_FR18P1_LBD_R182,1,P1,ALLBIN,18,6,0,9,0,15,200,0,2049.87,222.73,78.46,0,37.73,0,26.67,426,6502,6443,59,6443,1,5,3,1,25,7,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,6502,4.887,0.415,78.46,39.83,,11.63,23346,500,30
0,60T5YP,19,17,18,8,5,3750,3750,-71703,-63555,20240113060952,20240113081701,IPS52T017,SM5714A,SI-MITUS,SM5714-A01E,224063,SM5714A_FR08_BBA_R902,1,NORMAL,ALLBIN,8,6,0,63,0,59,200,0,6492.36,127.52,130.71,0,878.34,0,59.42,321,1978,1895,83,1895,0,6,0,0,0,13,0,0,1,0,0,0,3,0,0,1,2,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,3,5,1,0,1,0,1,0,5,1,25,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1978,20.409,0.275,130.71,127.15,,10.56,23857,500,30
